Customer ID,StockCode,Quantity,Price,Country,Customer_Age,Gender,Customer_Segment,Marketing_Channel,Category,Subcategory,Discount_Applied,Payment_Method,Delivery_Time_Days,Churn_Flag
3164,22530,2,0.42,United Kingdom,31,Female,Regular,Email,Electronics,Gadgets,yes,PayPal,3,churned
3165,22536,2,0.42,United Kingdom,71,Male,VIP,Organic,Home Decor,Frames,no,Cash,8,churned
3166,22533,2,0.42,United Kingdom,42,Male,Regular,Organic,Electronics,Accessories,no,Cash,6,churned
3167,21889,2,1.25,United Kingdom,55,Male,New,Ads,Electronics,Cables,no,Cash,1,active
3168,21034,2,0.95,United Kingdom,48,Female,New,Email,Electronics,Cables,no,Cash,1,active
3169,20668,24,0.12,United Kingdom,56,Female,New,Email,Home Decor,Lights,no,Cash,2,active
3170,21258,8,10.95,United Kingdom,21,Male,Regular,Organic,Stationery,Pens,no,Bank Transfer,7,churned
3171,22580,3,5.95,United Kingdom,41,Female,VIP,Organic,Clothing,Men,yes,Credit Card,4,active
3172,85132A,12,1.95,United Kingdom,22,Male,Regular,Ads,Toys,Outdoor,no,Credit Card,9,churned
3173,21906,4,6.75,United Kingdom,19,Female,VIP,Email,Toys,Puzzles,no,PayPal,4,churned
3174,22171,4,8.5,United Kingdom,38,Female,VIP,Ads,Kitchen,Appliances,no,PayPal,4,active
3175,22763,2,9.95,United Kingdom,66,Male,VIP,Ads,Kitchen,Storage,no,Bank Transfer,4,churned
3176,35832,12,2.95,United Kingdom,34,Male,New,Organic,Clothing,Men,yes,PayPal,9,churned
3177,48188,10,6.75,United Kingdom,74,Female,New,Organic,Electronics,Accessories,no,PayPal,2,active
3178,48116,10,6.75,United Kingdom,70,Male,New,Referral,Clothing,Men,yes,PayPal,1,churned
3179,48129,10,6.75,United Kingdom,72,Female,VIP,Organic,Clothing,Kids,no,PayPal,2,churned
3180,48111,10,6.75,United Kingdom,37,Female,New,Organic,Clothing,Men,no,Cash,1,churned
3181,48184,10,6.75,United Kingdom,62,Female,New,Organic,Home Decor,Lights,no,Cash,6,churned
3182,21591,24,1.25,United Kingdom,21,Male,New,Email,Kitchen,Utensils,no,Cash,7,churned
3183,22945,24,0.85,United Kingdom,76,Male,New,Email,Toys,Outdoor,no,Credit Card,7,active
3184,22086,24,2.95,United Kingdom,32,Female,New,Organic,Electronics,Accessories,no,Cash,9,active
3185,21186,48,1.45,United Kingdom,22,Male,Regular,Organic,Kitchen,Appliances,no,Cash,5,churned
3186,21192,24,1.65,United Kingdom,23,Male,Regular,Ads,Home Decor,Frames,no,Bank Transfer,1,churned
3187,21191,12,2.1,United Kingdom,79,Male,New,Ads,Stationery,Books,no,Credit Card,7,active
3188,22669,12,2.95,United Kingdom,36,Female,VIP,Referral,Home Decor,Decor,no,PayPal,9,churned
3189,22622,6,9.95,United Kingdom,68,Female,VIP,Organic,Home Decor,Decor,yes,Bank Transfer,6,churned
3190,22492,36,0.65,United Kingdom,52,Male,VIP,Email,Stationery,Books,no,Cash,3,active
3191,22454,24,2.95,United Kingdom,18,Female,New,Ads,Home Decor,Frames,no,Bank Transfer,6,churned
3192,22357,8,4.25,United Kingdom,26,Male,Regular,Organic,Electronics,Cables,no,Credit Card,9,churned
3193,20978,16,1.25,United Kingdom,37,Male,New,Organic,Electronics,Cables,no,Bank Transfer,4,active
3194,20979,16,1.25,United Kingdom,28,Female,Regular,Ads,Home Decor,Decor,no,Credit Card,5,churned
3195,22690,6,7.95,United Kingdom,58,Female,VIP,Referral,Home Decor,Frames,no,PayPal,1,churned
3196,22118,1,4.95,United Kingdom,20,Female,Regular,Referral,Kitchen,Storage,yes,Bank Transfer,7,active
3197,21673,24,1.25,United Kingdom,33,Male,Regular,Organic,Electronics,Cables,no,Credit Card,8,churned
3198,21672,12,1.25,United Kingdom,26,Female,VIP,Ads,Home Decor,Frames,no,Bank Transfer,2,churned
3199,21671,18,1.25,United Kingdom,41,Female,Regular,Referral,Kitchen,Storage,no,Credit Card,3,churned
3200,21670,12,1.25,United Kingdom,56,Female,New,Email,Toys,Puzzles,no,Bank Transfer,9,churned
3201,21669,18,1.25,United Kingdom,61,Male,VIP,Ads,Stationery,Pens,no,Credit Card,8,churned
3202,22119,2,6.95,United Kingdom,27,Male,VIP,Referral,Toys,Kids,no,Cash,1,churned
3203,21670,6,1.25,United Kingdom,31,Male,Regular,Email,Clothing,Kids,no,Bank Transfer,4,churned
3204,21668,12,1.25,United Kingdom,30,Male,Regular,Referral,Stationery,Pens,no,Bank Transfer,1,active
3205,22118,1,4.95,United Kingdom,35,Female,VIP,Organic,Electronics,Accessories,no,Cash,4,active
3206,21755,2,5.95,United Kingdom,75,Female,Regular,Email,Stationery,Pens,no,PayPal,8,churned
3207,21754,2,5.95,United Kingdom,30,Male,VIP,Referral,Electronics,Accessories,no,Cash,6,active
3208,22301,6,2.55,United Kingdom,29,Female,Regular,Ads,Stationery,Pens,no,PayPal,2,churned
3209,85127,4,4.95,United Kingdom,64,Male,Regular,Ads,Electronics,Cables,no,PayPal,1,churned
3210,21672,6,1.25,United Kingdom,41,Female,New,Organic,Clothing,Men,no,Cash,6,churned
3211,21317,2,5.45,United Kingdom,42,Female,New,Email,Toys,Kids,no,Cash,1,active
3212,22480,12,1.25,United Kingdom,21,Male,New,Organic,Kitchen,Utensils,yes,PayPal,6,churned
3213,21661,1,5.95,United Kingdom,34,Female,VIP,Ads,Home Decor,Frames,no,Bank Transfer,2,churned
3214,21664,1,3.75,United Kingdom,19,Male,Regular,Ads,Toys,Kids,no,Credit Card,5,churned
3215,85126,2,6.75,United Kingdom,73,Female,VIP,Ads,Clothing,Men,no,PayPal,7,churned
3216,22423,1,12.75,United Kingdom,70,Male,New,Email,Electronics,Accessories,no,PayPal,1,churned
3217,21662,1,5.95,United Kingdom,20,Male,VIP,Ads,Kitchen,Storage,no,Credit Card,9,active
3218,22300,6,2.55,United Kingdom,29,Female,New,Referral,Clothing,Men,yes,PayPal,8,churned
3219,85027L,2,7.95,United Kingdom,31,Male,New,Organic,Clothing,Men,no,Credit Card,6,churned
3220,22078,10,2.1,United Kingdom,59,Female,New,Email,Home Decor,Lights,no,Bank Transfer,9,churned
3221,22082,5,1.65,United Kingdom,36,Female,New,Referral,Kitchen,Storage,no,Bank Transfer,8,churned
3222,22077,4,1.65,United Kingdom,39,Male,New,Email,Home Decor,Decor,yes,Cash,6,churned
3223,22782,1,24.95,United Kingdom,47,Male,New,Ads,Stationery,Art,no,Credit Card,6,churned
3224,22783,1,19.95,United Kingdom,35,Male,New,Ads,Toys,Kids,no,Bank Transfer,2,active
3225,22847,1,16.95,United Kingdom,47,Male,Regular,Ads,Clothing,Kids,no,Bank Transfer,2,churned
3226,21364,1,6.75,United Kingdom,63,Male,New,Organic,Clothing,Kids,no,PayPal,3,churned
3227,21360,1,9.95,United Kingdom,65,Male,VIP,Email,Toys,Puzzles,no,Bank Transfer,7,churned
3228,22900,1,2.95,United Kingdom,70,Female,New,Organic,Electronics,Gadgets,no,Bank Transfer,4,churned
3229,22372,1,4.25,United Kingdom,66,Female,New,Email,Stationery,Books,no,Bank Transfer,8,active
3230,35271S,5,0.19,United Kingdom,61,Male,VIP,Email,Clothing,Men,no,Cash,2,churned
3231,22642,1,2.55,United Kingdom,21,Female,Regular,Referral,Kitchen,Storage,no,Bank Transfer,9,churned
3232,22643,1,2.55,United Kingdom,54,Male,VIP,Email,Toys,Puzzles,no,Credit Card,6,churned
3233,22734,1,2.55,United Kingdom,47,Female,Regular,Referral,Home Decor,Lights,no,Credit Card,4,churned
3234,84341B,2,0.85,United Kingdom,46,Female,New,Referral,Home Decor,Decor,no,PayPal,7,churned
3235,21928,2,1.95,United Kingdom,32,Female,New,Ads,Stationery,Pens,no,PayPal,3,churned
3236,22411,2,1.95,United Kingdom,76,Female,Regular,Email,Toys,Outdoor,no,Credit Card,1,churned
3237,21929,2,1.95,United Kingdom,69,Male,New,Organic,Electronics,Accessories,no,PayPal,2,churned
3238,85099F,2,1.95,United Kingdom,23,Male,Regular,Email,Stationery,Art,yes,Cash,7,churned
3239,85099C,2,1.95,United Kingdom,61,Female,VIP,Email,Stationery,Art,no,PayPal,2,churned
3240,22411,1,1.95,United Kingdom,77,Male,Regular,Organic,Clothing,Men,no,Cash,5,churned
3241,21931,1,1.95,United Kingdom,20,Male,VIP,Email,Electronics,Gadgets,yes,Bank Transfer,1,churned
3242,21930,4,1.95,United Kingdom,23,Male,Regular,Email,Kitchen,Storage,no,Bank Transfer,6,churned
3243,21625,1,6.95,United Kingdom,52,Male,New,Referral,Toys,Outdoor,no,PayPal,9,active
3244,85136A,1,7.95,United Kingdom,38,Female,VIP,Organic,Home Decor,Lights,no,Credit Card,6,churned
3245,84569C,1,1.25,United Kingdom,68,Female,VIP,Organic,Electronics,Accessories,no,Cash,4,churned
3246,22909,1,0.85,United Kingdom,44,Female,Regular,Email,Clothing,Women,no,PayPal,4,churned
3247,22745,1,2.1,United Kingdom,24,Female,New,Ads,Electronics,Gadgets,yes,PayPal,9,churned
3248,22746,1,2.1,United Kingdom,49,Male,VIP,Ads,Stationery,Art,no,Cash,6,churned
3249,22747,1,2.1,United Kingdom,74,Male,Regular,Email,Stationery,Pens,yes,PayPal,5,active
3250,22748,1,2.1,United Kingdom,64,Male,Regular,Email,Home Decor,Decor,no,Cash,7,churned
3251,21186,2,1.65,United Kingdom,36,Male,New,Email,Home Decor,Frames,no,Bank Transfer,3,churned
3252,22910,1,2.95,United Kingdom,64,Female,Regular,Organic,Electronics,Accessories,no,Credit Card,3,churned
3253,85045,1,4.95,United Kingdom,51,Male,New,Ads,Toys,Kids,no,PayPal,4,churned
3254,84341B,2,0.85,United Kingdom,37,Female,New,Referral,Kitchen,Storage,no,Cash,3,active
3255,22149,1,2.1,United Kingdom,71,Female,VIP,Email,Clothing,Kids,no,Cash,3,churned
3256,22145,2,2.1,United Kingdom,39,Male,New,Organic,Toys,Puzzles,no,PayPal,9,churned
3257,21034,4,0.95,United Kingdom,20,Female,New,Email,Kitchen,Appliances,no,Credit Card,3,churned
3258,22940,1,4.25,United Kingdom,67,Female,VIP,Email,Electronics,Accessories,no,Bank Transfer,5,churned
3259,22731,1,1.25,United Kingdom,77,Female,VIP,Referral,Kitchen,Utensils,no,Cash,2,churned
3260,22620,1,1.25,United Kingdom,66,Female,Regular,Referral,Home Decor,Lights,no,PayPal,3,churned
3261,85135C,1,7.95,United Kingdom,25,Female,New,Referral,Kitchen,Utensils,yes,Credit Card,2,active
3262,85078,6,0.65,United Kingdom,55,Male,VIP,Referral,Home Decor,Frames,no,Credit Card,1,active
3263,21352,12,1.95,United Kingdom,38,Male,Regular,Organic,Electronics,Gadgets,no,Bank Transfer,5,churned
3264,21351,16,1.95,United Kingdom,27,Male,Regular,Email,Toys,Kids,no,PayPal,6,active
3265,85132B,12,1.95,United Kingdom,24,Male,New,Organic,Toys,Puzzles,no,Cash,9,churned
3266,22694,12,2.1,United Kingdom,40,Male,New,Organic,Kitchen,Appliances,no,Cash,6,active
3267,22952,24,0.55,United Kingdom,34,Female,New,Organic,Electronics,Gadgets,no,Bank Transfer,4,active
3268,85018D,24,0.85,United Kingdom,57,Male,Regular,Email,Toys,Puzzles,no,Bank Transfer,8,churned
3269,22049,25,0.19,United Kingdom,31,Female,Regular,Email,Kitchen,Storage,no,Credit Card,8,churned
3270,22909,24,0.85,United Kingdom,76,Female,Regular,Organic,Home Decor,Frames,no,Bank Transfer,7,churned
3271,20733,20,0.42,United Kingdom,19,Male,VIP,Ads,Clothing,Women,no,Credit Card,7,churned
3272,21137,4,3.75,United Kingdom,74,Female,Regular,Referral,Clothing,Women,no,Credit Card,2,active
3273,21704,12,0.85,United Kingdom,48,Male,VIP,Ads,Home Decor,Decor,no,Bank Transfer,5,churned
3274,21224,10,1.25,United Kingdom,48,Female,New,Referral,Stationery,Pens,no,Cash,3,active
3275,21544,12,0.85,United Kingdom,72,Female,New,Ads,Clothing,Women,no,Credit Card,1,churned
3276,22077,12,1.65,United Kingdom,45,Male,New,Organic,Stationery,Books,no,Cash,8,churned
3277,22650,2,1.45,United Kingdom,60,Female,Regular,Referral,Stationery,Pens,no,Bank Transfer,2,churned
3278,21174,1,1.95,United Kingdom,54,Male,Regular,Ads,Kitchen,Utensils,no,Cash,1,churned
3279,21166,1,1.95,United Kingdom,38,Female,Regular,Organic,Stationery,Pens,no,Credit Card,8,churned
3280,21904,1,2.1,United Kingdom,33,Female,VIP,Referral,Clothing,Women,no,Credit Card,9,active
3281,21175,1,2.1,United Kingdom,49,Female,New,Organic,Kitchen,Appliances,no,Cash,4,churned
3282,21210,1,1.45,United Kingdom,68,Male,VIP,Referral,Toys,Puzzles,no,Credit Card,9,active
3283,22416,1,1.45,United Kingdom,31,Male,Regular,Referral,Stationery,Art,no,Bank Transfer,4,churned
3284,21972,1,1.45,United Kingdom,77,Female,New,Ads,Stationery,Art,yes,Cash,9,churned
3285,22367,1,1.95,United Kingdom,40,Male,VIP,Referral,Stationery,Art,no,Credit Card,8,churned
3286,82616C,1,2.95,United Kingdom,64,Male,VIP,Referral,Clothing,Kids,yes,Credit Card,9,churned
3287,22810,1,2.95,United Kingdom,30,Female,New,Organic,Kitchen,Storage,no,Credit Card,9,active
3288,22187,1,4.25,United Kingdom,78,Male,VIP,Ads,Home Decor,Lights,no,Bank Transfer,6,churned
3289,22592,1,3.75,United Kingdom,24,Male,VIP,Ads,Home Decor,Frames,no,PayPal,2,churned
3290,85114A,6,1.65,United Kingdom,59,Male,VIP,Email,Home Decor,Frames,yes,Cash,9,active
3291,22845,1,6.35,United Kingdom,70,Male,VIP,Organic,Home Decor,Lights,no,Cash,4,active
3292,22666,1,2.95,United Kingdom,53,Male,Regular,Referral,Clothing,Women,no,Credit Card,3,churned
3293,22844,1,8.5,United Kingdom,21,Male,Regular,Referral,Kitchen,Utensils,no,PayPal,8,active
3294,20727,1,1.65,United Kingdom,45,Female,Regular,Ads,Kitchen,Appliances,no,Cash,2,churned
3295,21165,1,1.69,United Kingdom,50,Male,Regular,Referral,Kitchen,Utensils,no,PayPal,4,churned
3296,21156,1,1.95,United Kingdom,38,Male,New,Ads,Electronics,Gadgets,no,Cash,7,churned
3297,22073,2,3.75,United Kingdom,79,Female,Regular,Referral,Kitchen,Storage,no,Credit Card,8,churned
3298,22508,1,3.75,United Kingdom,63,Female,Regular,Email,Home Decor,Frames,no,Cash,4,churned
3299,84880,1,5.95,United Kingdom,52,Male,VIP,Email,Stationery,Pens,no,Bank Transfer,5,churned
3300,21539,1,4.95,United Kingdom,33,Male,VIP,Email,Stationery,Pens,no,PayPal,1,active
3301,22667,1,2.95,United Kingdom,46,Male,Regular,Referral,Electronics,Gadgets,no,Credit Card,8,churned
3302,21790,1,0.85,United Kingdom,78,Male,Regular,Referral,Electronics,Gadgets,no,Credit Card,7,churned
3303,21889,2,1.25,United Kingdom,54,Female,VIP,Referral,Home Decor,Frames,no,Cash,3,active
3304,21429,3,1.65,United Kingdom,60,Male,New,Email,Kitchen,Appliances,no,Credit Card,1,churned
3305,85123A,3,2.95,United Kingdom,19,Female,New,Referral,Home Decor,Decor,no,Bank Transfer,2,churned
3306,22139,1,4.95,United Kingdom,27,Female,Regular,Organic,Stationery,Pens,no,PayPal,7,active
3307,21232,2,1.25,United Kingdom,39,Male,New,Organic,Kitchen,Appliances,no,Cash,7,churned
3308,21231,2,1.25,United Kingdom,25,Female,New,Ads,Home Decor,Frames,no,Cash,2,churned
3309,22745,1,2.1,United Kingdom,70,Female,VIP,Email,Clothing,Women,no,PayPal,1,churned
3310,22746,1,2.1,United Kingdom,19,Male,New,Email,Home Decor,Decor,no,Credit Card,6,churned
3311,22744,1,2.95,United Kingdom,66,Male,New,Referral,Stationery,Art,no,Cash,8,churned
3312,22143,1,2.1,United Kingdom,49,Female,VIP,Ads,Kitchen,Appliances,no,PayPal,1,churned
3313,22145,1,2.1,United Kingdom,59,Female,VIP,Organic,Toys,Kids,no,PayPal,1,churned
3314,22566,2,0.85,United Kingdom,52,Female,VIP,Ads,Electronics,Gadgets,no,Cash,2,active
3315,22586,2,0.85,United Kingdom,66,Female,VIP,Organic,Toys,Kids,no,Credit Card,9,churned
3316,22565,2,0.85,United Kingdom,76,Female,VIP,Referral,Clothing,Women,yes,Credit Card,8,active
3317,84536B,4,0.42,United Kingdom,58,Male,New,Email,Stationery,Books,no,Cash,3,churned
3318,22383,1,1.65,United Kingdom,71,Female,New,Email,Kitchen,Storage,no,Cash,3,churned
3319,21121,2,1.25,United Kingdom,45,Male,Regular,Organic,Home Decor,Frames,no,PayPal,5,churned
3320,21790,1,0.85,United Kingdom,49,Male,VIP,Referral,Electronics,Gadgets,yes,Bank Transfer,3,churned
3321,22549,2,1.45,United Kingdom,47,Male,VIP,Referral,Stationery,Art,no,PayPal,4,churned
3322,22548,2,1.25,United Kingdom,37,Female,VIP,Ads,Electronics,Accessories,no,PayPal,2,churned
3323,22417,1,0.55,United Kingdom,47,Female,New,Email,Home Decor,Frames,no,Credit Card,9,churned
3324,21975,2,0.55,United Kingdom,64,Male,VIP,Organic,Clothing,Men,no,Credit Card,2,churned
3325,84990,2,0.55,United Kingdom,33,Male,New,Organic,Electronics,Cables,no,Cash,4,churned
3326,21790,1,0.85,United Kingdom,58,Male,Regular,Email,Home Decor,Frames,no,PayPal,4,churned
3327,22489,3,0.42,United Kingdom,72,Male,New,Referral,Stationery,Books,no,Bank Transfer,2,churned
3328,21212,1,0.55,United Kingdom,21,Male,VIP,Email,Toys,Puzzles,no,Cash,2,active
3329,84991,1,0.55,United Kingdom,18,Female,VIP,Ads,Clothing,Men,no,PayPal,4,churned
3330,84990,4,0.55,United Kingdom,68,Female,VIP,Email,Kitchen,Utensils,no,PayPal,7,active
3331,22196,3,0.85,United Kingdom,67,Male,Regular,Ads,Home Decor,Decor,no,Bank Transfer,3,churned
3332,84380,2,1.25,United Kingdom,33,Female,New,Ads,Toys,Puzzles,no,Bank Transfer,7,active
3333,22570,1,3.75,United Kingdom,39,Female,New,Ads,Home Decor,Lights,no,Credit Card,2,churned
3334,22271,1,2.95,United Kingdom,19,Male,VIP,Email,Stationery,Pens,no,Bank Transfer,4,churned
3335,22274,1,2.95,United Kingdom,34,Female,New,Organic,Clothing,Women,no,PayPal,6,churned
3336,22749,1,3.75,United Kingdom,75,Female,New,Ads,Electronics,Gadgets,no,Bank Transfer,6,active
3337,20754,1,2.1,United Kingdom,24,Female,New,Organic,Clothing,Kids,yes,Cash,2,active
3338,84997B,1,3.75,United Kingdom,53,Female,Regular,Email,Toys,Outdoor,no,Credit Card,5,churned
3339,22618,1,9.95,United Kingdom,53,Male,New,Ads,Kitchen,Utensils,no,Credit Card,3,churned
3340,22138,1,4.95,United Kingdom,66,Female,Regular,Referral,Kitchen,Utensils,no,Credit Card,6,churned
3341,22567,1,1.25,United Kingdom,21,Female,Regular,Referral,Clothing,Kids,no,Credit Card,5,active
3342,22840,1,7.95,United Kingdom,69,Male,VIP,Referral,Home Decor,Frames,no,Cash,5,churned
3343,21156,1,1.95,United Kingdom,42,Female,New,Email,Kitchen,Utensils,no,Credit Card,2,churned
3344,22842,1,6.75,United Kingdom,62,Male,Regular,Referral,Toys,Outdoor,no,Credit Card,4,churned
3345,82494L,6,2.95,United Kingdom,37,Female,Regular,Email,Kitchen,Utensils,no,PayPal,5,churned
3346,82482,6,2.55,United Kingdom,74,Female,New,Referral,Electronics,Accessories,no,Credit Card,8,churned
3347,22170,2,6.75,United Kingdom,25,Male,Regular,Email,Toys,Puzzles,no,Bank Transfer,9,churned
3348,22428,2,6.95,United Kingdom,62,Female,New,Organic,Clothing,Men,no,PayPal,7,churned
3349,22173,8,2.95,United Kingdom,59,Male,VIP,Referral,Home Decor,Lights,no,PayPal,3,active
3350,17165D,4,1.05,United Kingdom,63,Female,VIP,Organic,Toys,Outdoor,no,Bank Transfer,9,active
3351,85040A,1,1.65,United Kingdom,69,Female,Regular,Email,Home Decor,Lights,no,Cash,2,churned
3352,85040B,1,1.65,United Kingdom,20,Male,New,Ads,Stationery,Pens,no,Bank Transfer,1,churned
3353,85039B,3,1.65,United Kingdom,18,Female,New,Organic,Stationery,Pens,yes,Bank Transfer,6,churned
3354,85039A,3,1.65,United Kingdom,57,Male,VIP,Referral,Kitchen,Utensils,no,PayPal,5,churned
3355,22795,4,6.75,United Kingdom,57,Male,Regular,Referral,Kitchen,Utensils,no,Credit Card,9,churned
3356,84754,2,1.25,United Kingdom,43,Female,Regular,Referral,Toys,Outdoor,no,Cash,9,churned
3357,22187,5,4.25,United Kingdom,33,Male,New,Email,Kitchen,Appliances,yes,Bank Transfer,6,churned
3358,16169C,50,0.42,United Kingdom,34,Male,Regular,Email,Home Decor,Lights,no,PayPal,3,active
3359,22739,5,1.65,United Kingdom,72,Male,VIP,Ads,Clothing,Men,no,PayPal,2,active
3360,22591,2,2.55,United Kingdom,69,Male,VIP,Organic,Toys,Kids,no,Credit Card,2,churned
3361,85025B,1,1.65,United Kingdom,48,Male,Regular,Ads,Electronics,Cables,no,Bank Transfer,6,churned
3362,22578,2,0.85,United Kingdom,55,Male,New,Email,Stationery,Art,no,PayPal,3,active
3363,22581,2,0.85,United Kingdom,55,Male,VIP,Organic,Electronics,Cables,no,Cash,2,churned
3364,21743,2,2.95,United Kingdom,62,Female,Regular,Organic,Toys,Outdoor,no,Credit Card,9,churned
3365,21351,1,6.75,United Kingdom,41,Male,New,Referral,Stationery,Art,no,Cash,1,churned
3366,17174,1,0.42,United Kingdom,25,Male,New,Email,Electronics,Accessories,no,Credit Card,3,churned
3367,21333,1,2.95,United Kingdom,39,Male,Regular,Referral,Kitchen,Utensils,no,Credit Card,5,churned
3368,22804,1,2.95,United Kingdom,27,Female,VIP,Ads,Kitchen,Appliances,no,PayPal,3,active
3369,21733,1,2.95,United Kingdom,40,Female,VIP,Ads,Electronics,Cables,no,Credit Card,4,churned
3370,20979,1,1.25,United Kingdom,63,Male,Regular,Organic,Toys,Outdoor,no,Cash,2,active
3371,85020,1,2.1,United Kingdom,58,Male,Regular,Referral,Home Decor,Lights,no,PayPal,4,churned
3372,20686,1,3.25,United Kingdom,53,Female,New,Organic,Toys,Puzzles,no,Bank Transfer,5,churned
3373,20681,1,3.25,United Kingdom,64,Male,Regular,Organic,Clothing,Women,no,Credit Card,4,active
3374,47570B,1,10.65,United Kingdom,47,Female,VIP,Ads,Stationery,Books,no,Cash,8,churned
3375,84509G,1,3.75,United Kingdom,78,Female,Regular,Organic,Clothing,Women,no,PayPal,5,active
3376,21430,1,3.75,United Kingdom,19,Female,VIP,Referral,Clothing,Kids,no,Credit Card,2,churned
3377,79066K,1,0.85,United Kingdom,37,Female,Regular,Email,Toys,Kids,no,Credit Card,4,churned
3378,21890,6,2.95,United Kingdom,63,Male,Regular,Email,Stationery,Pens,no,Cash,9,active
3379,21891,6,1.25,United Kingdom,50,Male,Regular,Organic,Stationery,Pens,no,Credit Card,6,active
3380,84670,2,0.42,United Kingdom,36,Female,Regular,Ads,Home Decor,Frames,no,Cash,9,active
3381,22617,4,4.95,United Kingdom,67,Female,VIP,Organic,Toys,Kids,no,Cash,2,active
3382,84596L,2,1.25,United Kingdom,74,Male,Regular,Email,Kitchen,Utensils,no,PayPal,5,churned
3383,22491,12,0.85,United Kingdom,19,Male,VIP,Ads,Stationery,Art,no,PayPal,4,churned
3384,22489,12,0.42,United Kingdom,19,Male,VIP,Organic,Toys,Puzzles,yes,Bank Transfer,9,churned
3385,72586,4,0.42,United Kingdom,74,Female,VIP,Referral,Clothing,Kids,no,PayPal,7,churned
3386,21034,2,0.95,United Kingdom,18,Female,New,Organic,Clothing,Women,yes,Cash,6,churned
3387,85123A,64,2.55,United Kingdom,77,Female,New,Organic,Electronics,Cables,no,PayPal,9,churned
